"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"280050 Areia Branca";-;-;-;-;1;-;1;-;-;-;-;1;3
"280060 Barra dos Coqueiros";1;1;-;2;7;12;31;5;3;2;8;7;79
"280067 Boquim";-;-;-;6;3;3;-;-;1;-;1;-;14
"280100 Campo do Brito";-;-;-;-;-;-;4;-;-;-;-;-;4
"280110 Canhoba";-;-;-;-;-;-;-;-;-;-;-;4;4
"280120 Canindé de São Francisco";-;-;-;1;-;-;3;1;5;1;-;-;11
"280130 Capela";-;-;-;-;-;1;-;-;-;-;-;-;1
"280140 Carira";-;-;-;1;-;-;-;-;-;-;-;-;1
"280150 Carmópolis";-;1;-;3;3;13;1;1;1;-;-;-;23
"280160 Cedro de São João";-;-;-;-;-;-;-;1;-;-;-;-;1
"280170 Cristinápolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"280210 Estância";-;1;3;8;13;19;6;5;4;1;-;1;61
"280240 Gararu";4;-;1;4;1;-;2;1;-;-;1;1;15
"280250 General Maynard";-;-;-;-;-;-;3;-;-;-;1;-;4
"280270 Ilha das Flores";-;-;-;4;10;-;-;-;-;-;-;-;14
"280290 Itabaiana";-;-;-;3;4;1;2;-;1;-;-;-;11
"280300 Itabaianinha";2;1;11;27;220;68;51;9;5;-;1;2;397
"280320 Itaporanga d'Ajuda";-;-;-;2;-;1;-;2;-;-;-;-;5
"280350 Lagarto";4;3;1;1;7;1;2;1;1;1;-;-;22
"280390 Malhador";-;4;-;2;-;-;3;1;-;-;-;-;10
"280440 Neópolis";3;-;-;1;6;4;10;6;6;7;3;-;46
"280445 Nossa Senhora Aparecida";-;-;-;-;-;-;-;-;1;-;-;-;1
"280450 Nossa Senhora da Glória";-;-;1;2;2;1;-;-;1;1;-;-;8
"280460 Nossa Senhora das Dores";-;-;-;-;-;-;-;-;-;2;-;-;2
"280480 Nossa Senhora do Socorro";1;-;-;-;2;1;-;-;-;1;-;-;5
"280490 Pacatuba";-;-;-;-;-;-;-;-;-;2;1;9;12
"280520 Pinhão";-;-;-;-;3;-;-;-;-;-;-;-;3
"280530 Pirambu";-;-;-;-;2;-;-;-;-;-;-;-;2
"280540 Poço Redondo";-;-;-;-;-;-;1;-;-;-;-;-;1
"280570 Propriá";-;-;-;-;1;1;3;2;-;1;-;-;8
"280590 Riachuelo";1;-;-;-;1;2;3;2;4;5;-;2;20
"280600 Ribeirópolis";-;-;-;2;1;2;-;-;-;-;-;-;5
"280610 Rosário do Catete";-;-;-;-;-;-;-;-;1;-;-;-;1
"280620 Salgado";-;-;-;-;-;1;-;-;-;-;1;-;2
"280630 Santa Luzia do Itanhy";-;-;-;1;-;1;1;-;-;-;-;-;3
"280640 Santana do São Francisco";-;-;-;-;1;-;-;1;1;-;-;-;3
"280660 Santo Amaro das Brotas";-;-;-;2;-;-;-;1;-;-;-;-;3
"280670 São Cristóvão";-;-;-;-;3;-;1;2;-;1;-;-;7
"280710 Simão Dias";-;-;-;-;-;-;1;-;-;-;-;-;1
"280720 Siriri";-;-;-;-;-;-;1;-;-;-;-;-;1
"280730 Telha";-;-;-;-;-;-;-;-;-;13;-;-;13
"280740 Tobias Barreto";-;-;-;2;6;6;8;3;1;4;17;47;94
"280750 Tomar do Geru";-;-;-;1;-;-;-;-;-;-;-;-;1
"280760 Umbaúba";-;-;1;13;21;10;-;-;-;-;-;-;45
"290010 Abaíra";-;-;-;-;1;-;-;-;-;-;-;-;1
"290020 Abaré";-;-;-;-;1;1;-;-;-;-;-;-;2
"290030 Acajutiba";-;-;-;-;1;1;3;-;3;1;-;-;9
"290035 Adustina";-;1;-;-;-;-;-;1;21;26;3;3;55
"290070 Alagoinhas";1;1;3;7;9;9;10;2;3;-;3;1;49
"290080 Alcobaça";-;-;11;3;5;2;2;8;1;-;-;-;32
"290100 Amargosa";-;-;4;7;2;3;1;-;1;4;-;-;22
"290110 Amélia Rodrigues";-;-;-;1;-;1;-;-;-;-;1;1;4
"290115 América Dourada";3;4;-;5;6;1;-;-;-;1;1;-;21
"290120 Anagé";-;-;-;-;-;-;-;-;-;1;-;-;1
"290130 Andaraí";-;-;-;2;11;1;1;-;-;-;1;-;16
"290135 Andorinha";1;1;1;1;3;6;5;-;2;-;-;-;20
"290140 Angical";-;-;-;-;-;1;-;-;-;-;-;2;3
"290150 Anguera";-;-;-;-;-;-;-;-;-;2;-;1;3
"290160 Antas";-;-;-;1;-;-;-;-;-;-;-;-;1
"290170 Antônio Cardoso";-;-;-;4;-;-;-;-;-;-;-;-;4
"290180 Antônio Gonçalves";-;-;-;-;1;-;-;1;2;1;-;1;6
"290195 Apuarema";-;-;1;-;-;-;1;-;-;-;-;-;2
"290210 Araci";1;1;1;1;6;2;-;1;-;2;1;-;16
"290225 Arataca";-;1;-;-;1;3;-;-;-;-;-;-;5
"290240 Aurelino Leal";-;-;-;-;-;-;-;-;1;-;-;-;1
"290260 Baixa Grande";1;4;5;20;3;-;-;-;2;2;-;1;38
"290265 Banzaê";1;-;2;5;-;1;2;-;-;-;-;-;11
"290270 Barra";1;1;2;1;2;-;1;1;7;6;2;-;24
"290280 Barra da Estiva";-;-;-;13;235;144;22;3;1;-;-;-;418
"290300 Barra do Mendes";3;-;3;3;5;-;-;-;-;-;-;-;14
"290320 Barreiras";3;3;4;1;4;2;3;2;1;-;-;1;24
"290330 Barro Preto";3;33;-;-;-;-;-;-;-;-;-;-;36
"290327 Barrocas";-;5;3;-;-;-;-;-;-;-;-;-;8
"290340 Belmonte";-;-;-;-;-;1;1;-;-;-;-;-;2
"290360 Biritinga";-;-;-;1;3;1;-;-;-;-;-;-;5
"290380 Boa Vista do Tupim";-;1;-;-;1;-;1;-;-;-;-;-;3
"290390 Bom Jesus da Lapa";-;6;6;1;2;2;1;2;-;-;1;-;21
"290395 Bom Jesus da Serra";-;-;-;-;-;1;-;-;-;-;-;-;1
"290405 Bonito";-;1;-;1;-;-;-;-;-;-;2;-;4
"290410 Boquira";2;-;2;3;3;2;1;1;-;-;-;-;14
"290420 Botuporã";9;-;-;1;-;-;-;-;-;-;-;-;10
"290430 Brejões";-;1;-;-;1;-;-;-;-;1;-;-;3
"290460 Brumado";-;-;4;3;1;-;3;2;1;1;3;2;20
"290470 Buerarema";-;-;1;8;3;1;-;-;-;-;-;-;13
"290475 Buritirama";-;-;-;-;4;-;14;2;1;3;3;-;27
"290480 Caatiba";2;1;1;-;-;-;-;-;1;-;-;-;5
"290485 Cabaceiras do Paraguaçu";-;1;-;3;1;-;3;4;-;-;-;-;12
"290490 Cachoeira";-;1;2;6;2;2;-;-;-;-;-;-;13
"290500 Caculé";-;-;2;-;-;-;-;-;-;-;1;-;3
"290510 Caém";-;-;-;1;1;-;-;-;-;1;-;-;3
"290520 Caetité";1;2;1;2;1;1;1;-;-;1;1;-;11
"290530 Cafarnaum";-;-;-;1;-;-;-;-;-;-;-;-;1
"290550 Caldeirão Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"290570 Camaçari";2;-;7;28;23;9;4;3;2;3;10;1;92
"290590 Campo Alegre de Lourdes";-;-;1;-;2;2;-;2;-;-;-;-;7
"290600 Campo Formoso";-;-;2;1;4;-;1;2;1;-;-;-;11
"290610 Canápolis";-;1;1;-;-;-;-;-;-;-;-;-;2
"290620 Canarana";-;2;-;1;-;-;-;-;-;-;-;-;3
"290640 Candeal";-;1;1;-;-;-;-;-;-;-;-;-;2
"290650 Candeias";-;2;1;1;4;3;-;-;-;-;-;-;11
"290670 Cândido Sales";9;10;22;35;16;4;2;-;-;1;-;-;99
"290680 Cansanção";1;2;-;-;-;-;-;1;-;-;-;-;4
"290682 Canudos";-;-;-;-;1;-;1;-;-;-;-;-;2
"290685 Capela do Alto Alegre";-;-;-;-;-;-;-;-;-;1;-;-;1
"290687 Capim Grosso";-;-;-;1;-;-;-;1;-;2;-;-;4
"290690 Caravelas";-;-;-;-;1;1;1;-;-;-;-;-;3
"290700 Cardeal da Silva";-;-;-;1;1;-;-;-;-;-;-;-;2
"290710 Carinhanha";-;2;3;5;23;-;1;-;-;-;-;-;34
"290720 Casa Nova";-;1;15;124;122;49;6;8;1;5;-;2;333
"290730 Castro Alves";-;2;1;1;1;-;-;-;-;-;1;3;9
"290740 Catolândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"290750 Catu";-;1;1;2;1;3;-;-;-;-;1;-;9
"290770 Chorrochó";-;-;-;-;-;-;1;10;8;-;-;-;19
"290780 Cícero Dantas";-;2;-;1;-;-;-;4;5;2;1;2;17
"290800 Coaraci";1;1;-;3;3;-;1;-;-;-;-;-;9
"290820 Conceição da Feira";-;-;2;16;10;1;2;1;-;2;1;-;35
"290830 Conceição do Almeida";-;1;-;1;2;1;1;1;-;1;-;-;8
"290840 Conceição do Coité";3;-;2;3;-;-;-;-;-;1;1;-;10
"290850 Conceição do Jacuípe";5;11;3;33;21;3;3;2;2;5;1;14;103
"290860 Conde";-;-;1;-;-;-;-;1;-;-;-;-;2
"290870 Condeúba";-;3;2;4;1;-;-;1;-;-;1;-;12
"290880 Contendas do Sincorá";-;-;-;-;1;-;-;-;-;-;-;-;1
"290890 Coração de Maria";5;13;19;25;31;6;2;-;-;1;2;-;104
"290910 Coribe";-;-;-;-;3;4;1;-;1;-;-;-;9
"290920 Coronel João Sá";-;1;-;-;2;4;-;-;-;-;-;-;7
"290930 Correntina";1;12;7;9;23;45;5;2;1;2;-;4;111
"290960 Crisópolis";-;-;-;3;28;34;10;5;-;3;-;1;84
"290970 Cristópolis";-;-;-;-;-;-;-;-;-;1;3;1;5
"290980 Cruz das Almas";6;3;3;13;9;2;2;1;-;-;-;-;39
"290990 Curaçá";-;-;-;1;2;-;4;-;-;-;-;-;7
"291000 Dário Meira";1;-;-;-;-;-;-;-;-;1;-;-;2
"291005 Dias d'Ávila";-;-;-;4;-;2;-;-;-;-;-;-;6
"291010 Dom Basílio";-;-;-;-;1;-;1;-;2;-;-;-;4
"291030 Elísio Medrado";-;-;-;-;-;-;-;-;1;-;-;-;1
"291040 Encruzilhada";-;-;-;-;-;-;1;-;-;-;-;-;1
"291050 Entre Rios";-;-;-;-;1;-;-;-;-;-;-;-;1
"291060 Esplanada";-;-;-;-;1;1;-;-;-;-;-;-;2
"291070 Euclides da Cunha";-;-;12;78;53;-;-;-;1;-;-;2;146
"291072 Eunápolis";-;7;4;3;5;1;1;-;1;6;2;-;30
"291075 Fátima";-;-;-;-;-;-;-;-;2;-;15;6;23
"291077 Feira da Mata";2;-;-;-;3;2;4;-;-;-;-;-;11
"291080 Feira de Santana";59;131;83;79;56;29;47;109;198;68;34;40;933
"291085 Filadélfia";-;-;-;3;2;-;-;-;-;2;2;1;10
"291100 Floresta Azul";-;-;-;1;-;-;-;-;-;-;-;-;1
"291110 Formosa do Rio Preto";-;-;-;-;-;-;-;-;-;1;-;-;1
"291120 Gandu";1;-;-;-;-;-;-;-;-;1;-;-;2
"291140 Glória";-;-;-;-;-;-;-;-;1;1;4;1;7
"291160 Governador Mangabeira";-;-;-;-;-;1;-;-;1;-;-;-;2
"291170 Guanambi";-;2;-;3;3;-;1;1;-;1;-;1;12
"291180 Guaratinga";-;-;-;-;-;-;-;1;-;-;-;-;1
"291185 Heliópolis";-;-;-;-;-;-;-;-;1;-;1;-;2
"291190 Iaçu";-;-;1;2;-;1;-;-;-;-;-;-;4
"291200 Ibiassucê";-;-;-;1;2;-;-;-;-;-;-;-;3
"291210 Ibicaraí";-;2;-;3;1;2;3;1;-;-;1;-;13
"291220 Ibicoara";-;-;-;-;1;-;-;-;-;1;-;-;2
"291250 Ibipitanga";-;-;1;1;-;-;-;-;-;-;-;-;2
"291260 Ibiquera";-;-;-;-;1;-;-;-;-;-;-;-;1
"291290 Ibirataia";4;3;11;22;8;2;3;3;2;3;2;1;64
"291300 Ibitiara";-;4;2;4;1;2;2;3;1;-;-;-;19
"291310 Ibititá";7;1;-;-;-;-;-;-;-;-;-;-;8
"291320 Ibotirama";-;1;-;14;4;-;-;-;-;-;-;-;19
"291330 Ichu";1;12;10;7;4;-;-;-;3;1;3;-;41
"291340 Igaporã";-;1;2;5;2;-;-;-;-;-;-;1;11
"291345 Igrapiúna";-;-;-;-;-;-;-;1;-;-;-;-;1
"291360 Ilhéus";27;28;50;82;110;100;40;17;27;62;50;40;633
"291370 Inhambupe";-;-;-;-;-;-;-;1;-;5;1;-;7
"291380 Ipecaetá";-;-;2;-;-;-;-;-;-;-;-;-;2
"291390 Ipiaú";4;5;5;9;10;5;4;2;3;3;2;1;53
"291400 Ipirá";-;-;1;1;2;-;-;-;-;2;-;-;6
"291430 Iramaia";-;-;3;-;-;-;-;4;-;-;-;-;7
"291450 Irará";-;2;1;10;4;1;3;-;-;-;-;-;21
"291460 Irecê";-;-;-;2;1;2;-;2;1;-;2;1;11
"291465 Itabela";-;1;1;3;2;3;3;14;1;2;4;2;36
"291470 Itaberaba";5;3;1;26;23;7;17;5;4;5;8;8;112
"291480 Itabuna";88;90;90;254;165;114;57;49;38;59;41;52;1097
"291490 Itacaré";-;1;-;1;-;1;-;-;-;-;-;-;3
"291500 Itaeté";-;-;-;-;-;-;-;-;1;-;-;-;1
"291520 Itagibá";1;-;3;5;1;-;-;-;-;-;-;-;10
"291550 Itajuípe";-;-;1;-;1;-;-;-;-;-;-;-;2
"291560 Itamaraju";2;2;-;-;-;1;1;-;2;2;-;-;10
"291600 Itanhém";-;-;-;2;-;1;-;-;-;-;-;-;3
"291610 Itaparica";-;-;-;5;-;-;3;2;-;-;-;-;10
"291620 Itapé";-;-;-;2;2;4;1;-;-;-;-;1;10
"291630 Itapebi";3;1;3;5;1;-;-;6;3;1;-;-;23
"291640 Itapetinga";-;-;-;-;-;-;2;1;-;-;-;-;3
"291650 Itapicuru";-;-;1;-;-;-;-;-;-;-;-;-;1
"291670 Itaquara";-;-;-;-;-;-;1;-;-;-;-;-;1
"291680 Itarantim";1;-;-;-;-;-;-;-;-;-;-;-;1
"291685 Itatim";-;-;1;1;-;-;-;-;-;2;-;-;4
"291690 Itiruçu";1;-;-;1;-;1;1;-;-;1;-;-;5
"291700 Itiúba";-;-;-;-;1;-;1;-;-;2;-;-;4
"291710 Itororó";-;1;-;1;-;-;-;-;-;-;-;-;2
"291720 Ituaçu";-;9;13;10;9;3;5;-;-;-;-;-;49
"291730 Ituberá";-;-;-;-;-;-;-;-;1;1;-;-;2
"291733 Iuiú";1;-;-;-;-;-;-;-;-;-;-;-;1
"291735 Jaborandi";1;-;1;-;-;2;1;-;-;-;-;-;5
"291740 Jacaraci";-;-;-;-;-;-;-;1;-;-;-;-;1
"291750 Jacobina";2;4;6;35;19;-;4;5;3;1;5;1;85
"291760 Jaguaquara";-;-;1;-;-;-;-;-;-;-;-;-;1
"291770 Jaguarari";1;-;1;1;3;3;20;-;3;1;-;-;33
"291780 Jaguaripe";-;3;3;-;-;-;-;-;-;-;-;-;6
"291800 Jequié";26;35;51;34;34;29;40;33;11;16;7;14;330
"291810 Jeremoabo";1;-;-;-;-;-;-;-;-;-;-;-;1
"291820 Jiquiriçá";-;-;-;7;-;-;-;-;-;-;-;-;7
"291830 Jitaúna";-;-;-;-;-;-;-;1;-;-;-;-;1
"291840 Juazeiro";8;33;83;215;147;68;34;16;11;17;19;21;672
"291845 Jucuruçu";2;-;-;-;-;-;-;-;-;-;-;-;2
"291850 Jussara";-;-;-;-;-;3;-;-;-;-;1;-;4
"291855 Jussari";1;-;-;3;2;1;2;1;-;-;-;-;10
"291860 Jussiape";-;-;-;-;-;-;1;-;-;-;-;-;1
"291870 Lafaiete Coutinho";2;-;-;-;-;-;-;-;-;1;-;1;4
"291875 Lagoa Real";-;-;-;-;1;1;-;-;-;-;-;-;2
"291880 Laje";-;-;-;-;-;1;-;2;-;-;-;-;3
"291890 Lajedão";3;-;2;1;6;-;1;2;1;-;2;-;18
"291900 Lajedinho";-;-;-;-;4;-;-;-;-;1;-;-;5
"291915 Lapão";-;1;-;-;2;-;-;-;-;-;-;-;3
"291920 Lauro de Freitas";4;6;7;17;19;18;16;7;5;3;1;5;108
"291930 Lençóis";-;-;-;-;-;-;-;-;-;-;-;1;1
"291950 Livramento de Nossa Senhora";-;-;-;-;3;-;3;1;1;-;-;-;8
"291955 Luís Eduardo Magalhães";1;1;4;33;22;5;3;1;-;1;1;-;72
"291980 Macaúbas";1;-;-;3;55;15;5;10;1;3;-;-;93
"291992 Madre de Deus";-;-;-;-;1;1;-;2;-;3;-;-;7
"292000 Maiquinique";-;-;-;-;-;-;-;-;1;1;-;-;2
"292010 Mairi";4;-;3;-;4;1;-;3;-;1;1;1;18
"292040 Manoel Vitorino";2;-;1;-;-;-;-;-;-;-;-;-;3
"292050 Maracás";-;-;-;-;7;1;1;1;1;-;-;-;11
"292060 Maragogipe";-;-;-;1;3;-;-;2;1;5;-;-;12
"292070 Maraú";-;1;-;-;-;-;-;-;-;2;-;-;3
"292090 Mascote";1;-;-;-;-;1;-;-;-;-;-;-;2
"292100 Mata de São João";-;-;-;-;4;2;-;-;-;-;-;-;6
"292105 Matina";-;-;-;2;1;-;3;2;-;-;-;-;8
"292110 Medeiros Neto";-;-;-;-;1;-;-;-;-;-;-;-;1
"292120 Miguel Calmon";-;2;1;3;2;1;-;-;-;1;-;-;10
"292145 Mirante";15;5;5;-;-;-;1;-;-;-;-;-;26
"292150 Monte Santo";2;15;9;1;7;14;-;9;-;-;3;1;61
"292160 Morpará";6;3;2;25;5;-;-;-;-;-;-;-;41
"292170 Morro do Chapéu";-;1;1;2;1;1;4;10;10;5;3;1;39
"292190 Mucugê";1;-;-;-;-;-;-;-;-;-;-;-;1
"292200 Mucuri";22;13;26;22;22;23;7;18;9;2;8;2;174
"292205 Mulungu do Morro";2;-;1;-;-;-;-;-;-;2;-;1;6
"292210 Mundo Novo";-;-;-;17;-;-;-;-;-;-;1;-;18
"292220 Muniz Ferreira";1;-;-;-;4;9;9;-;1;1;-;-;25
"292225 Muquém de São Francisco";-;-;-;7;3;1;-;-;-;-;-;-;11
"292230 Muritiba";2;6;5;55;33;10;2;1;2;2;1;5;124
"292240 Mutuípe";-;-;-;1;3;1;-;1;1;1;-;-;8
"292250 Nazaré";-;-;-;-;-;1;2;-;-;-;-;-;3
"292260 Nilo Peçanha";-;-;-;-;1;-;-;1;-;-;-;-;2
"292265 Nordestina";11;3;175;-;-;1;1;3;-;-;-;1;195
"292275 Nova Ibiá";-;-;1;3;-;-;-;-;-;-;-;-;4
"292290 Nova Soure";-;-;-;-;2;-;-;-;-;1;-;1;4
"292300 Nova Viçosa";2;-;3;20;12;3;3;4;2;-;-;-;49
"292303 Novo Horizonte";-;-;3;-;1;1;-;-;-;-;-;-;5
"292305 Novo Triunfo";-;-;1;-;-;-;-;-;-;-;-;-;1
"292335 Ourolândia";3;4;1;18;25;6;1;1;3;3;2;1;68
"292340 Palmas de Monte Alto";-;-;-;-;-;-;-;-;1;-;-;-;1
"292350 Palmeiras";1;9;8;6;5;1;-;-;-;-;-;-;30
"292360 Paramirim";-;1;-;-;1;-;-;-;-;-;-;-;2
"292370 Paratinga";-;-;1;2;-;-;1;-;-;-;-;-;4
"292380 Paripiranga";-;1;-;-;-;-;1;-;-;-;-;-;2
"292400 Paulo Afonso";-;-;-;2;-;-;3;1;-;1;1;-;8
"292405 Pé de Serra";2;8;1;10;6;12;-;-;2;3;-;1;45
"292410 Pedrão";-;-;-;-;-;-;-;-;-;1;-;-;1
"292460 Pindobaçu";1;1;7;7;-;1;1;2;2;2;2;-;26
"292465 Pintadas";87;15;-;-;2;-;-;-;-;-;-;-;104
"292470 Piripá";-;-;1;1;2;2;-;-;-;-;-;-;6
"292480 Piritiba";-;1;13;14;10;6;44;15;2;-;-;-;105
"292520 Pojuca";-;1;3;-;3;8;1;3;-;-;1;-;20
"292525 Ponto Novo";-;-;1;5;-;-;-;-;-;-;2;-;8
"292530 Porto Seguro";1;3;3;-;-;1;3;2;2;2;1;2;20
"292550 Prado";-;-;3;-;-;-;-;-;-;-;-;-;3
"292560 Presidente Dutra";2;1;-;1;-;-;-;-;-;-;-;2;6
"292570 Presidente Jânio Quadros";2;-;1;-;-;-;-;-;-;-;-;1;4
"292575 Presidente Tancredo Neves";-;-;-;-;1;-;-;-;-;2;-;-;3
"292580 Queimadas";-;-;1;-;-;-;-;-;-;-;-;-;1
"292590 Quijingue";13;9;-;1;7;2;1;-;2;-;-;-;35
"292593 Quixabeira";-;-;-;-;-;-;-;-;-;-;-;1;1
"292595 Rafael Jambeiro";-;-;-;-;-;-;-;-;1;1;7;-;9
"292600 Remanso";1;3;2;4;8;35;50;14;6;3;2;1;129
"292610 Retirolândia";-;1;2;-;1;-;-;-;-;2;-;-;6
"292620 Riachão das Neves";-;1;-;-;-;-;-;-;-;-;-;-;1
"292630 Riachão do Jacuípe";14;3;2;3;2;1;3;4;20;13;3;-;68
"292640 Riacho de Santana";-;-;-;-;3;3;5;-;1;2;-;-;14
"292650 Ribeira do Amparo";1;-;-;-;1;-;-;-;-;-;-;-;2
"292660 Ribeira do Pombal";-;5;5;-;4;2;3;-;1;2;1;-;23
"292670 Rio de Contas";-;-;-;-;-;-;-;-;-;1;1;1;3
"292680 Rio do Antônio";1;-;-;-;-;-;-;-;-;-;-;1;2
"292700 Rio Real";-;-;-;2;1;5;2;5;1;2;2;-;20
"292720 Ruy Barbosa";1;1;2;-;1;-;1;1;-;-;5;4;16
"292740 Salvador";174;256;430;873;637;375;272;147;133;130;122;167;3716
"292750 Santa Bárbara";-;-;-;-;-;1;-;-;-;-;-;-;1
"292770 Santa Cruz Cabrália";-;-;-;-;-;-;-;-;-;-;2;-;2
"292810 Santa Maria da Vitória";5;1;2;1;-;-;2;-;-;-;-;-;11
"292840 Santa Rita de Cássia";-;-;-;1;-;1;-;-;-;-;1;1;4
"292850 Santa Teresinha";1;-;-;-;1;-;-;-;-;-;-;-;2
"292800 Santaluz";-;1;-;-;-;3;-;-;-;2;1;1;8
"292820 Santana";1;-;-;3;-;-;-;-;-;-;1;2;7
"292860 Santo Amaro";-;-;1;-;4;-;-;-;-;1;-;-;6
"292870 Santo Antônio de Jesus";-;-;-;5;8;8;2;2;-;-;-;-;25
"292880 Santo Estêvão";-;1;-;-;-;-;-;-;1;1;5;-;8
"292890 São Desidério";-;-;3;4;11;-;-;1;1;-;-;-;20
"292895 São Domingos";-;-;-;-;1;-;1;-;-;-;1;-;3
"292910 São Felipe";-;5;-;1;3;6;2;1;-;1;1;-;20
"292900 São Félix";-;-;1;-;-;-;-;1;2;3;-;-;7
"292905 São Félix do Coribe";1;1;-;1;-;-;-;-;1;-;-;-;4
"292920 São Francisco do Conde";-;-;-;7;6;-;-;-;-;-;-;-;13
"292925 São Gabriel";-;-;-;1;-;-;-;-;-;-;-;-;1
"292930 São Gonçalo dos Campos";2;5;4;14;7;5;4;7;5;1;-;-;54
"292935 São José da Vitória";3;2;-;3;-;1;-;-;2;-;-;-;11
"292937 São José do Jacuípe";-;-;1;-;1;-;-;-;-;-;-;-;2
"292950 São Sebastião do Passé";-;1;2;16;5;1;4;-;-;1;-;-;30
"292960 Sapeaçu";-;1;-;1;-;-;-;1;4;6;1;1;15
"292970 Sátiro Dias";-;1;-;-;-;-;-;-;-;-;1;-;2
"292975 Saubara";1;-;-;-;-;-;-;-;-;-;-;-;1
"292980 Saúde";-;-;1;-;3;-;-;-;-;-;-;-;4
"292990 Seabra";-;2;6;50;25;3;2;8;4;2;1;-;103
"293000 Sebastião Laranjeiras";3;-;1;1;-;-;-;-;-;-;1;-;6
"293010 Senhor do Bonfim";3;4;4;-;13;9;4;8;3;1;1;3;53
"293020 Sento Sé";1;2;16;27;8;3;2;2;1;1;2;2;67
"293015 Serra do Ramalho";-;-;-;1;-;-;-;-;-;-;-;-;1
"293030 Serra Dourada";-;-;-;3;1;-;-;1;-;-;-;-;5
"293050 Serrinha";51;35;11;9;3;-;1;1;-;1;-;2;114
"293060 Serrolândia";1;-;1;22;3;-;-;-;-;-;-;-;27
"293070 Simões Filho";1;7;5;15;11;3;4;5;-;-;2;1;54
"293076 Sítio do Quinto";-;-;-;4;2;-;2;2;-;-;-;-;10
"293077 Sobradinho";-;-;9;6;-;-;-;1;-;-;-;-;16
"293080 Souto Soares";-;1;-;-;-;-;-;-;1;-;-;-;2
"293100 Tanhaçu";2;1;3;9;7;3;-;-;-;-;-;-;25
"293105 Tanque Novo";-;-;-;-;3;1;-;3;2;-;2;-;11
"293130 Tapiramutá";-;-;-;11;14;2;1;1;-;-;-;-;29
"293135 Teixeira de Freitas";20;23;11;34;12;23;8;3;1;1;2;10;148
"293140 Teodoro Sampaio";-;-;-;1;2;-;-;-;-;-;-;-;3
"293150 Teofilândia";-;1;-;-;21;-;-;-;-;-;-;1;23
"293160 Teolândia";-;1;-;-;-;-;-;-;-;1;1;-;3
"293170 Terra Nova";-;-;-;1;4;-;-;1;-;-;-;-;6
"293180 Tremedal";-;3;1;-;-;-;-;-;-;-;-;-;4
"293190 Tucano";3;-;3;7;-;5;4;-;-;-;-;-;22
"293200 Uauá";-;-;1;2;10;15;2;1;-;-;-;-;31
"293210 Ubaíra";-;-;-;2;2;-;1;-;-;-;1;-;6
"293230 Ubatã";5;2;1;1;-;1;2;-;-;3;-;-;15
"293240 Uibaí";1;-;-;2;-;1;1;3;-;-;-;-;8
"293245 Umburanas";-;-;-;-;1;1;-;-;-;-;1;-;3
"293250 Una";-;-;-;-;1;-;-;-;-;-;-;-;1
"293270 Uruçuca";1;-;2;2;8;1;-;-;-;-;2;-;16
"293280 Utinga";1;-;-;1;5;-;-;-;1;2;1;-;11
"293290 Valença";3;8;5;7;5;11;7;1;1;-;1;-;49
"293300 Valente";1;1;1;8;14;2;2;1;3;5;3;-;41
"293310 Várzea do Poço";3;-;-;-;-;-;-;-;-;-;-;-;3
"293315 Várzea Nova";-;-;-;-;-;-;-;-;3;-;-;-;3
"293317 Varzedo";-;-;-;-;1;-;-;-;-;-;-;-;1
"293320 Vera Cruz";-;1;2;3;2;7;1;1;2;27;5;2;53
"293330 Vitória da Conquista";1;5;10;20;25;30;10;2;4;7;1;6;121
"293340 Wagner";1;-;1;-;-;-;1;1;4;3;2;-;13
"293345 Wanderley";-;-;-;5;-;-;-;-;-;-;-;-;5
"293350 Wenceslau Guimarães";-;-;-;2;-;-;1;-;-;-;-;-;3
"293360 Xique-Xique";-;-;1;1;10;1;1;-;-;-;-;-;14
"310010 Abadia dos Dourados";-;-;-;1;-;-;1;-;-;-;-;-;2
"310020 Abaeté";1;4;5;8;20;16;-;-;-;-;-;-;54
"310030 Abre Campo";1;-;-;-;1;-;-;-;-;-;-;-;2
"310050 Açucena";3;-;-;-;-;-;-;-;-;-;-;-;3
"310060 Água Boa";5;13;7;-;-;-;-;-;-;-;-;-;25
"310070 Água Comprida";-;1;-;-;-;-;-;-;-;-;-;-;1
"310080 Aguanil";-;2;1;5;8;1;-;-;-;-;-;-;17
"310090 Águas Formosas";5;3;-;1;6;7;3;7;-;3;2;4;41
"310100 Águas Vermelhas";-;-;-;-;5;-;3;-;-;-;-;-;8
"310110 Aimorés";3;5;6;4;1;-;1;-;-;1;1;1;23
"310150 Além Paraíba";1;1;-;-;-;-;-;-;-;-;-;-;2
"310160 Alfenas";2;5;15;94;111;56;10;1;1;2;1;-;298
"310170 Almenara";4;10;3;14;8;4;2;1;2;-;1;-;49
"310180 Alpercata";-;-;3;3;-;-;-;1;-;-;-;-;7
"310190 Alpinópolis";-;-;2;14;1;5;4;2;-;-;-;-;28
"310200 Alterosa";-;-;-;-;-;-;1;1;-;1;-;-;3
"310210 Alto Rio Doce";-;-;-;-;-;-;-;-;-;-;-;1;1
